Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
34.344112800,0,0,0,0,0,0,0,0
34.344117120,1,0,0,0,1,0,0,0
34.344140160,1,0,0,0,1,0,1,0
34.344145920,0,0,0,0,0,0,1,0
34.344162720,0,0,0,0,0,0,0,0
34.344167040,1,0,0,0,1,0,0,0
34.344190080,1,0,0,0,1,0,1,0
34.344195840,0,0,0,0,0,0,1,0
34.344212640,0,0,0,0,0,0,0,0
34.344216960,1,0,0,0,1,0,0,0
34.344240000,1,0,0,0,1,0,1,0
34.344245760,0,0,0,0,0,0,1,0
34.344262560,0,0,0,0,0,0,0,0
34.344266880,1,0,0,0,1,0,0,0
34.344289920,1,0,0,0,1,0,1,0
34.344295680,0,0,0,0,0,0,1,0
34.344312480,0,0,0,0,0,0,0,0
34.344316800,0,0,0,0,1,0,0,0
34.344331200,0,0,1,0,1,0,0,0
34.344339840,0,0,1,0,1,0,1,0
34.344345600,0,0,0,0,0,0,1,0
34.344362400,0,0,0,0,0,0,0,0
34.344366720,0,0,1,0,1,0,0,0
34.344389760,0,0,1,0,1,0,1,0
34.344395520,0,0,0,0,0,0,1,0
34.344412320,0,0,0,0,0,0,0,0
34.344416640,0,0,1,0,1,0,0,0
34.344439680,0,0,1,0,1,0,1,0
34.344445440,0,0,0,0,0,0,1,0
34.344462240,0,0,0,0,0,0,0,0
34.344466560,0,0,1,0,1,0,0,0
34.344466720,1,0,1,0,1,0,0,0
34.344466880,0,0,1,0,1,0,0,0
34.344489440,0,0,1,0,1,0,1,0
34.344495200,0,0,0,0,0,0,1,0
34.344512160,0,0,0,0,0,0,0,0
34.344516320,0,0,1,0,1,0,0,0
34.344516640,1,0,1,0,1,0,0,0
34.344517920,0,0,1,0,1,0,0,0
34.344539360,0,0,1,0,1,0,1,0
34.344545120,0,0,0,0,0,0,1,0
34.344562080,0,0,0,0,0,0,0,0
34.344566240,0,0,1,0,1,0,0,0
34.344566560,1,0,1,0,1,0,0,0
34.344568000,0,0,1,0,1,0,0,0
34.344589280,0,0,1,0,1,0,1,0
34.344595040,0,0,0,0,0,0,1,0
34.344612000,0,0,0,0,0,0,0,0
34.344616160,0,0,1,0,1,0,0,0
34.344616480,1,0,1,0,1,0,0,0
34.344617760,0,0,1,0,1,0,0,0
34.344639200,0,0,1,0,1,0,1,0
34.344644960,0,0,0,0,0,0,1,0
34.344661760,0,0,0,0,0,0,0,0
34.344666080,0,0,1,0,1,0,0,0
34.344666400,1,0,1,0,1,0,0,0
34.344667840,0,0,1,0,1,0,0,0
34.344689120,0,0,1,0,1,0,1,0
34.344694880,0,0,0,0,0,0,1,0
34.344711680,0,0,0,0,0,0,0,0
34.344716000,0,0,1,0,1,0,0,0
34.344716160,1,1,1,1,1,1,1,0
34.344716320,1,0,1,0,1,0,0,0
34.344717920,0,0,1,0,1,0,0,0
34.344739040,0,0,1,0,1,0,1,0
34.344744800,0,0,0,0,0,0,1,0
34.344761600,0,0,0,0,0,0,0,0
34.344765920,0,0,1,0,1,0,0,0
34.344766080,0,0,0,0,0,0,0,0
34.344766240,1,0,1,0,1,0,0,0
34.344768000,0,0,1,0,1,0,0,0
34.344788960,0,0,1,0,1,0,1,0
34.344794720,0,0,0,0,0,0,1,0
34.344811520,0,0,0,0,0,0,0,0
34.344815840,0,0,1,0,1,0,0,0
34.344816000,1,0,1,0,1,0,0,0
34.344817920,0,0,1,0,1,0,0,0
34.344838880,0,0,1,0,1,0,1,0
34.344844640,0,0,0,0,0,0,1,0
34.344861440,0,0,0,0,0,0,0,0
34.344865760,0,0,1,0,1,0,0,0
34.344865920,1,0,1,0,1,0,0,0
34.344868000,0,0,1,0,1,0,0,0
34.344888800,0,0,1,0,1,0,1,0
34.344894560,0,0,0,0,0,0,1,0
34.344911360,0,0,0,0,0,0,0,0
34.344915680,0,0,1,0,1,0,0,0
34.344915840,1,0,1,0,1,0,0,0
34.344917920,0,0,1,0,1,0,0,0
34.344938720,0,0,1,0,1,0,1,0
34.344944480,0,0,0,0,0,0,1,0
34.344961280,0,0,0,0,0,0,0,0
34.344965600,0,0,1,0,1,0,0,0
34.344965760,1,0,1,0,1,0,0,0
34.344967840,0,0,1,0,1,0,0,0
34.344988640,0,0,1,0,1,0,1,0
34.344994400,0,0,0,0,0,0,1,0
34.345011200,0,0,0,0,0,0,0,0
34.345015520,0,0,1,0,1,0,0,0
34.345015680,1,0,1,0,1,0,0,0
34.345017920,0,0,1,0,1,0,0,0
34.345038560,0,0,1,0,1,0,1,0
34.345044320,0,0,0,0,0,0,1,0
34.345061120,0,0,0,0,0,0,0,0
34.345065440,0,0,1,0,1,0,0,0
34.345065600,1,0,1,0,1,0,0,0
34.345067680,0,0,1,0,1,0,0,0
34.345088480,0,0,1,0,1,0,1,0
34.345094240,0,0,0,0,0,0,1,0
34.345111040,0,0,0,0,0,0,0,0
34.345115200,0,0,1,0,1,0,0,0
34.345115520,1,0,1,0,1,0,0,0
34.345117600,0,0,1,0,1,0,0,0
34.345138240,0,0,1,0,1,0,1,0
34.345144000,0,0,0,0,0,0,1,0
34.345160960,0,0,0,0,0,0,0,0
34.345165120,0,0,1,0,1,0,0,0
34.345165440,1,0,1,0,1,0,0,0
34.345167520,0,0,1,0,1,0,0,0
34.345188160,0,0,1,0,1,0,1,0
34.345193920,0,0,0,0,0,0,1,0
34.345210880,0,0,0,0,0,0,0,0
34.345215040,0,0,1,0,1,0,0,0
34.345215360,1,0,1,0,1,0,0,0
34.345217440,0,0,1,0,1,0,0,0
34.345238080,0,0,1,0,1,0,1,0
34.345243840,0,0,0,0,0,0,1,0
34.345260640,0,0,0,0,0,0,0,0
34.345264960,0,0,1,0,1,0,0,0
34.345265280,1,0,1,0,1,0,0,0
34.345267200,0,0,1,0,1,0,0,0
34.345288000,0,0,1,0,1,0,1,0
34.345293760,0,0,0,0,0,0,1,0
34.345310560,0,0,0,0,0,0,0,0
34.345314880,0,0,1,0,1,0,0,0
34.345315200,1,0,1,0,1,0,0,0
34.345317120,0,0,1,0,1,0,0,0
34.345337920,0,0,1,0,1,0,1,0
34.345343680,0,0,0,0,0,0,1,0
34.345360480,0,0,0,0,0,0,0,0
34.345364800,0,0,1,0,1,0,0,0
34.345364960,1,0,1,1,1,0,0,0
34.345365120,1,0,1,0,1,0,0,0
34.345366880,0,0,1,0,1,0,0,0
34.345387840,0,0,1,0,1,0,1,0
34.345393600,0,0,0,0,0,0,1,0
34.345410400,0,0,0,0,0,0,0,0
34.345414720,0,0,1,0,1,0,0,0
34.345414880,1,0,1,0,1,0,0,0
34.345416800,0,0,1,0,1,0,0,0
34.345437760,0,0,1,0,1,0,1,0
34.345443520,0,0,0,0,0,0,1,0
34.345460320,0,0,0,0,0,0,0,0
34.345464640,0,0,1,0,1,0,0,0
34.345464800,1,0,1,0,1,0,0,0
34.345466560,0,0,1,0,1,0,0,0
34.345487680,0,0,1,0,1,0,1,0
34.345493440,0,0,0,0,0,0,1,0
34.345510240,0,0,0,0,0,0,0,0
34.345514560,0,0,1,0,1,0,0,0
34.345514720,1,0,1,0,1,0,0,0
34.345516480,0,0,1,0,1,0,0,0
34.345537600,0,0,1,0,1,0,1,0
34.345543360,0,0,0,0,0,0,1,0
34.345560160,0,0,0,0,0,0,0,0
34.345564480,0,0,1,0,1,0,0,0
34.345564640,1,0,1,0,1,0,0,0
34.345566240,0,0,1,0,1,0,0,0
34.345587520,0,0,1,0,1,0,1,0
34.345593280,0,0,0,0,0,0,1,0
34.345610080,0,0,0,0,0,0,0,0
34.345614400,0,0,1,0,1,0,0,0
34.345614560,1,0,1,0,1,0,0,0
34.345616320,0,0,1,0,1,0,0,0
34.345637440,0,0,1,0,1,0,1,0
34.345643200,0,0,0,0,0,0,1,0
34.345660000,0,0,0,0,0,0,0,0
34.345664320,0,0,1,0,1,0,0,0
34.345664480,1,0,1,0,1,0,0,0
34.345666240,0,0,1,0,1,0,0,0
34.345687200,0,0,1,0,1,0,1,0
34.345693120,0,0,0,0,0,0,1,0
34.345709920,0,0,0,0,0,0,0,0
34.345714240,0,0,1,0,1,0,0,0
34.345714400,1,0,1,0,1,0,0,0
34.345716160,0,0,1,0,1,0,0,0
34.345737120,0,0,1,0,1,0,1,0
34.345742880,0,0,0,0,0,0,1,0
34.345759840,0,0,0,0,0,0,0,0
34.345764000,0,0,1,0,1,0,0,0
34.345764320,1,0,1,0,1,0,0,0
34.345765760,0,0,1,0,1,0,0,0
34.345787040,0,0,1,0,1,0,1,0
34.345792800,0,0,0,0,0,0,1,0
34.345809760,0,0,0,0,0,0,0,0
34.345813920,0,0,1,0,1,0,0,0
34.345814240,1,0,1,0,1,0,0,0
34.345815360,0,0,1,0,1,0,0,0
34.345836960,0,0,1,0,1,0,1,0
34.345842720,0,0,0,0,0,0,1,0
34.345859680,0,0,0,0,0,0,0,0
34.345863840,0,0,1,0,1,0,0,0
34.345864160,1,0,1,0,1,0,0,0
34.345864320,0,0,1,0,1,0,0,0
34.345886880,0,0,1,0,1,0,1,0
34.345892640,0,0,0,0,0,0,1,0
34.345909440,0,0,0,0,0,0,0,0
34.345913760,0,0,1,0,1,0,0,0
34.345913920,1,1,1,0,1,0,0,0
34.345914080,0,0,1,0,1,0,0,0
34.345936800,0,0,1,0,1,0,1,0
34.345942560,0,0,0,0,0,0,1,0
34.345959360,0,0,0,0,0,0,0,0
34.345963680,0,0,1,0,1,0,0,0
34.345986720,0,0,1,0,1,0,1,0
34.345992480,0,0,0,0,0,0,1,0
34.346009280,0,0,0,0,0,0,0,0
34.346013600,0,0,1,0,1,0,0,0
34.346036640,0,0,1,0,1,0,1,0
34.346042400,0,0,0,0,0,0,1,0
34.346059200,0,0,0,0,0,0,0,0
34.346063520,0,0,1,0,1,0,0,0
34.346086560,0,0,1,0,1,0,1,0
34.346092320,0,0,0,0,0,0,1,0
34.346109120,0,0,0,0,0,0,0,0
34.346113440,0,0,1,0,1,0,0,0
34.346136480,0,0,1,0,1,0,1,0
34.346142240,0,0,0,0,0,0,1,0
34.346159040,0,0,0,0,0,0,0,0
34.346163360,0,0,1,0,1,0,0,0
34.346186400,0,0,1,0,1,0,1,0
34.346192160,0,0,0,0,0,0,1,0
34.346208960,0,0,0,0,0,0,0,0
34.346213280,0,0,1,0,1,0,0,0
34.346236320,0,0,1,0,1,0,1,0
34.346242080,0,0,0,0,0,0,1,0
34.346258880,0,0,0,0,0,0,0,0
34.346263200,0,0,1,0,1,0,0,0
34.346286240,0,0,1,0,1,0,1,0
34.346292000,0,0,0,0,0,0,1,0
34.346308800,0,0,0,0,0,0,0,0
34.346313120,0,0,1,0,1,0,0,0
34.346336160,0,0,1,0,1,0,1,0
34.346341920,0,0,0,0,0,0,1,0
34.346358720,0,0,0,0,0,0,0,0
34.346363040,0,0,1,0,1,0,0,0
34.346386080,0,0,1,0,1,0,1,0
34.346391840,0,0,0,0,0,0,1,0
34.346408640,0,0,0,0,0,0,0,0
34.346412960,0,0,1,0,1,0,0,0
34.346436000,0,0,1,0,1,0,1,0
34.346441760,0,0,0,0,0,0,1,0
34.346458560,0,0,0,0,0,0,0,0
34.346462880,0,0,1,0,1,0,0,0
34.346485920,0,0,1,0,1,0,1,0
34.346491680,0,0,0,0,0,0,1,0
34.346508480,0,0,0,0,0,0,0,0
34.346512800,0,0,1,0,1,0,0,0
34.346535840,0,0,1,0,1,0,1,0
34.346541600,0,0,0,0,0,0,1,0
34.346558400,0,0,0,0,0,0,0,0
34.346562720,0,0,1,0,1,0,0,0
34.346585760,0,0,1,0,1,0,1,0
34.346591520,0,0,0,0,0,0,1,0
34.346608320,0,0,0,0,0,0,0,0
34.346612640,0,0,1,0,1,0,0,0
34.346635680,0,0,1,0,1,0,1,0
34.346641440,0,0,0,0,0,0,1,0
34.346658240,0,0,0,0,0,0,0,0
34.346662560,0,0,1,0,1,0,0,0
34.346685440,0,0,1,0,1,0,1,0
34.346691360,0,0,0,0,0,0,1,0
34.346708160,0,0,0,0,0,0,0,0
34.346712480,0,0,1,0,1,0,0,0
34.346735520,0,0,1,0,1,0,1,0
34.346741280,0,0,0,0,0,0,1,0
34.346758080,0,0,0,0,0,0,0,0
34.346762400,0,0,1,0,1,0,0,0
34.346785440,0,0,1,0,1,0,1,0
34.346791200,0,0,0,0,0,0,1,0
34.346808000,0,0,0,0,0,0,0,0
34.346812320,0,0,1,0,1,0,0,0
34.346835360,0,0,1,0,1,0,1,0
34.346841120,0,0,0,0,0,0,1,0
34.346857920,0,0,0,0,0,0,0,0
34.346862240,0,0,1,0,1,0,0,0
34.346885120,0,0,1,0,1,0,1,0
34.346890880,0,0,0,0,0,0,1,0
34.346907840,0,0,0,0,0,0,0,0
34.346912000,0,0,1,0,1,0,0,0
34.346935040,0,0,1,0,1,0,1,0
34.346940800,0,0,0,0,0,0,1,0
34.346957760,0,0,0,0,0,0,0,0
34.346961920,0,0,1,0,1,0,0,0
34.346984960,0,0,1,0,1,0,1,0
34.346990720,0,0,0,0,0,0,1,0
34.347007680,0,0,0,0,0,0,0,0
34.347011840,0,0,1,0,1,0,0,0
34.347034880,0,0,1,0,1,0,1,0
34.347040640,0,0,0,0,0,0,1,0
34.347057600,0,0,0,0,0,0,0,0
34.347061760,0,0,1,0,1,0,0,0
34.347084800,0,0,1,0,1,0,1,0
34.347090560,0,0,0,0,0,0,1,0
34.347107360,0,0,0,0,0,0,0,0
34.347111680,0,0,1,0,1,0,0,0
34.347134720,0,0,1,0,1,0,1,0
34.347140480,0,0,0,0,0,0,1,0
34.347157280,0,0,0,0,0,0,0,0
34.347161600,0,0,1,0,1,0,0,0
34.347184640,0,0,1,0,1,0,1,0
34.347190400,0,0,0,0,0,0,1,0
34.347207200,0,0,0,0,0,0,0,0
34.347211520,0,0,1,0,1,0,0,0
34.347234560,0,0,1,0,1,0,1,0
34.347240320,0,0,0,0,0,0,1,0
34.347257120,0,0,0,0,0,0,0,0
34.347261440,0,0,1,0,1,0,0,0
34.347284480,0,0,1,0,1,0,1,0
34.347290240,0,0,0,0,0,0,1,0
34.347308960,0,0,0,0,0,0,0,0
34.347311360,0,0,1,0,1,0,0,0
34.347334400,0,0,1,0,1,0,0,1
34.347340160,0,0,0,0,0,0,0,1
34.347356960,0,0,0,0,0,0,0,0
34.347361280,0,0,1,0,1,0,0,0
34.347384320,0,0,1,0,1,0,0,1
34.347390080,0,0,0,0,0,0,0,1
34.347406880,0,0,0,0,0,0,0,0
34.347411200,0,0,1,0,1,0,0,0
34.347434240,0,0,1,0,1,0,0,1
34.347440000,0,0,0,0,0,0,0,1
34.347456800,0,0,0,0,0,0,0,0
34.347461120,0,0,1,0,1,0,0,0
34.347484160,0,0,1,0,1,0,0,1
34.347489920,0,0,0,0,0,0,0,1
34.347506720,0,0,0,0,0,0,0,0
34.347511040,0,0,1,0,1,0,0,0
34.347534080,0,0,1,0,1,0,0,1
34.347539840,0,0,0,0,0,0,0,1
34.347556640,0,0,0,0,0,0,0,0
34.347560960,0,0,1,0,1,0,0,0
34.347584000,0,0,1,0,1,0,0,1
34.347589760,0,0,0,0,0,0,0,1
34.347606560,0,0,0,0,0,0,0,0
34.347610880,0,0,1,0,1,0,0,0
34.347633920,0,0,1,0,1,0,0,1
34.347639680,0,0,0,0,0,0,0,1
34.347656480,0,0,0,0,0,0,0,0
34.347660800,0,0,1,0,1,0,0,0
34.347683840,0,0,1,0,1,0,0,1
34.347689600,0,0,0,0,0,0,0,1
34.347706400,0,0,0,0,0,0,0,0
34.347710720,0,0,1,0,1,0,0,0
34.347733760,0,0,1,0,1,0,0,1
34.347739520,0,0,0,0,0,0,0,1
34.347756320,0,0,0,0,0,0,0,0
34.347760640,0,0,1,0,1,0,0,0
34.347783520,0,0,1,0,1,0,0,1
34.347789440,0,0,0,0,0,0,0,1
34.347806240,0,0,0,0,0,0,0,0
34.347810560,0,0,1,0,1,0,0,0
34.347833440,0,0,1,0,1,0,0,1
34.347839200,0,0,0,0,0,0,0,1
34.347856160,0,0,0,0,0,0,0,0
34.347860320,0,0,1,0,1,0,0,0
34.347883360,0,0,1,0,1,0,0,1
34.347889120,0,0,0,0,0,0,0,1
34.347906080,0,0,0,0,0,0,0,0
34.347910240,0,0,1,0,1,0,0,0
34.347933280,0,0,1,0,1,0,0,1
34.347939040,0,0,0,0,0,0,0,1
34.347956000,0,0,0,0,0,0,0,0
34.347960160,0,0,1,0,1,0,0,0
34.347983200,0,0,1,0,1,0,0,1
34.347988960,0,0,0,0,0,0,0,1
34.348005760,0,0,0,0,0,0,0,0
34.348010080,0,0,1,0,1,0,0,0
34.348033120,0,0,1,0,1,0,0,1
34.348038880,0,0,0,0,0,0,0,1
34.348055680,0,0,0,0,0,0,0,0
34.348060000,0,0,1,0,1,0,0,0
34.348083040,0,0,1,0,1,0,0,1
34.348088800,0,0,0,0,0,0,0,1
34.348105600,0,0,0,0,0,0,0,0
34.348109920,0,0,1,0,1,0,0,0
34.348132960,0,0,1,0,1,0,0,1
34.348138720,0,0,0,0,0,0,0,1
34.348155520,0,0,0,0,0,0,0,0
34.348159840,0,0,1,0,1,0,0,0
34.348182880,0,0,1,0,1,0,0,1
34.348188640,0,0,0,0,0,0,0,1
34.348205440,0,0,0,0,0,0,0,0
34.348209760,0,0,1,0,1,0,0,0
34.348232800,0,0,1,0,1,0,0,1
34.348238560,0,0,0,0,0,0,0,1
34.348255360,0,0,0,0,0,0,0,0
34.348259680,0,0,1,0,1,0,0,0
34.348282720,0,0,1,0,1,0,0,1
34.348288480,0,0,0,0,0,0,0,1
34.348305280,0,0,0,0,0,0,0,0
34.348309600,0,0,1,0,1,0,0,0
34.348332640,0,0,1,0,1,0,0,1
34.348338400,0,0,0,0,0,0,0,1
34.348355200,0,0,0,0,0,0,0,0
34.348359520,0,0,1,0,1,0,0,0
34.348382560,0,0,1,0,1,0,0,1
34.348388320,0,0,0,0,0,0,0,1
34.348405120,0,0,0,0,0,0,0,0
34.348409440,0,0,1,0,1,0,0,0
34.348432480,0,0,1,0,1,0,0,1
34.348438240,0,0,0,0,0,0,0,1
34.348455040,0,0,0,0,0,0,0,0
34.348459360,0,0,1,0,1,0,0,0
34.348482400,0,0,1,0,1,0,0,1
34.348488160,0,0,0,0,0,0,0,1
34.348504960,0,0,0,0,0,0,0,0
34.348509280,0,0,1,0,1,0,0,0
34.348532320,0,0,1,0,1,0,0,1
34.348538080,0,0,0,0,0,0,0,1
34.348554880,0,0,0,0,0,0,0,0
34.348559200,0,0,1,0,1,0,0,0
34.348582080,0,0,1,0,1,0,0,1
34.348587840,0,0,0,0,0,0,0,1
34.348604800,0,0,0,0,0,0,0,0
34.348608960,0,0,1,0,1,0,0,0
34.348632000,0,0,1,0,1,0,0,1
34.348637760,0,0,0,0,0,0,0,1
34.348654720,0,0,0,0,0,0,0,0
34.348658880,0,0,1,0,1,0,0,0
34.348681920,0,0,1,0,1,0,0,1
34.348687680,0,0,0,0,0,0,0,1
34.348704640,0,0,0,0,0,0,0,0
34.348708800,0,0,1,0,1,0,0,0
34.348731840,0,0,1,0,1,0,0,1
34.348737600,0,0,0,0,0,0,0,1
34.348754400,0,0,0,0,0,0,0,0
34.348758720,0,0,1,0,1,0,0,0
34.348781760,0,0,1,0,1,0,0,1
34.348787520,0,0,0,0,0,0,0,1
34.348804320,0,0,0,0,0,0,0,0
34.348808640,0,0,1,0,1,0,0,0
34.348831680,0,0,1,0,1,0,0,1
34.348837440,0,0,0,0,0,0,0,1
34.348854240,0,0,0,0,0,0,0,0
34.348858560,0,0,1,0,1,0,0,0
34.348881600,0,0,1,0,1,0,0,1
34.348887360,0,0,0,0,0,0,0,1
34.348904160,0,0,0,0,0,0,0,0
34.348908480,0,0,1,0,1,0,0,0
34.348931520,0,0,1,0,1,0,0,1
34.348937280,0,0,0,0,0,0,0,1
34.348954080,0,0,0,0,0,0,0,0
34.348958400,0,0,1,0,1,0,0,0
34.348981440,0,0,1,0,1,0,0,1
34.348987200,0,0,0,0,0,0,0,1
34.349004000,0,0,0,0,0,0,0,0
34.349008320,0,0,1,0,1,0,0,0
34.349031360,0,0,1,0,1,0,0,1
34.349037120,0,0,0,0,0,0,0,1
34.349053920,0,0,0,0,0,0,0,0
34.349058240,0,0,1,0,1,0,0,0
34.349081280,0,0,1,0,1,0,0,1
34.349087040,0,0,0,0,0,0,0,1
34.349103840,0,0,0,0,0,0,0,0
34.349108160,0,0,1,0,1,0,0,0
34.349131200,0,0,1,0,1,0,0,1
34.349136960,0,0,0,0,0,0,0,1
34.349153760,0,0,0,0,0,0,0,0
34.349158080,0,0,1,0,1,0,0,0
34.349180960,0,0,1,0,1,0,0,1
34.349186720,0,0,0,0,0,0,0,1
34.349203680,0,0,0,0,0,0,0,0
34.349207840,0,0,1,0,1,0,0,0
34.349230880,0,0,1,0,1,0,0,1
34.349236640,0,0,0,0,0,0,0,1
34.349253600,0,0,0,0,0,0,0,0
34.349257760,0,0,1,0,1,0,0,0
34.349280800,0,0,1,0,1,0,0,1
34.349286560,0,0,0,0,1,0,0,1
34.349288320,0,0,0,0,0,0,0,1
34.349303360,0,0,0,0,0,0,0,0
34.349307680,0,0,1,1,0,0,0,0
34.349330720,0,0,1,1,0,0,0,1
34.349336480,0,0,0,0,0,0,0,1
34.349353280,0,0,0,0,0,0,0,0
34.349357600,0,0,1,1,0,0,0,0
34.349380640,0,0,1,1,0,0,0,1
34.349386400,0,0,0,0,0,0,0,1
34.349403200,0,0,0,0,0,0,0,0
34.349407520,0,0,1,1,0,0,0,0
34.349430560,0,0,1,1,0,0,0,1
34.349436320,0,0,0,0,0,0,0,1
34.349453120,0,0,0,0,0,0,0,0
34.349457440,0,0,1,1,0,0,0,0
34.349480480,0,0,1,1,0,0,0,1
34.349486240,0,0,0,0,0,0,0,1
34.349503040,0,0,0,0,0,0,0,0
34.349507360,0,0,1,1,0,0,0,0
34.349530400,0,0,1,1,0,0,0,1
34.349536160,0,0,0,0,0,0,0,1
34.349552960,0,0,0,0,0,0,0,0
34.349557280,0,0,1,1,0,0,0,0
34.349580320,0,0,1,1,0,0,0,1
34.349586080,0,0,0,0,0,0,0,1
34.349602880,0,0,0,0,0,0,0,0
34.349607200,0,0,1,1,0,0,0,0
34.349630240,0,0,1,1,0,0,0,1
34.349636000,0,0,0,0,0,0,0,1
34.349652800,0,0,0,0,0,0,0,0
34.349657120,0,0,1,1,0,0,0,0
34.349680160,0,0,1,1,0,0,0,1
34.349685920,0,0,0,0,0,0,0,1
34.349702720,0,0,0,0,0,0,0,0
34.349707040,0,0,1,1,0,0,0,0
34.349730080,0,0,1,1,0,0,0,1
34.349735840,0,0,0,0,0,0,0,1
34.349752640,0,0,0,0,0,0,0,0
34.349756960,0,0,1,1,0,0,0,0
34.349780000,0,0,1,1,0,0,0,1
34.349785760,0,0,0,0,0,0,0,1
34.349802560,0,0,0,0,0,0,0,0
34.349806880,0,0,1,1,0,0,0,0
34.349829920,0,0,1,1,0,0,0,1
34.349835680,0,0,0,0,0,0,0,1
34.349852480,0,0,0,0,0,0,0,0
34.349856800,0,0,1,1,0,0,0,0
34.349879840,0,0,1,1,0,0,0,1
34.349885600,0,0,0,0,0,0,0,1
34.349902400,0,0,0,0,0,0,0,0
34.349906720,0,0,1,1,0,0,0,0
34.349929760,0,0,1,1,0,0,0,1
34.349935520,0,0,0,0,0,0,0,1
34.349952320,0,0,0,0,0,0,0,0
34.349956640,0,0,1,1,0,0,0,0
34.349979680,0,0,1,1,0,0,0,1
34.349985440,0,0,0,0,0,0,0,1
34.350002240,0,0,0,0,0,0,0,0
34.350006560,0,0,1,1,0,0,0,0
34.350029600,0,0,1,1,0,0,0,1
34.350035360,0,0,0,0,0,0,0,1
34.350052160,0,0,0,0,0,0,0,0
34.350056480,0,0,1,1,0,0,0,0
34.350079520,0,0,1,1,0,0,0,1
34.350085280,0,0,0,0,0,0,0,1
34.350102080,0,0,0,0,0,0,0,0
34.350106400,0,0,1,1,0,0,0,0
34.350129440,0,0,1,1,0,0,0,1
34.350135200,0,0,0,0,0,0,0,1
34.350152000,0,0,0,0,0,0,0,0
34.350156320,0,0,1,1,0,0,0,0
34.350179360,0,0,1,1,0,0,0,1
34.350185120,0,0,0,0,0,0,0,1
34.350201920,0,0,0,0,0,0,0,0
34.350206240,0,0,1,1,0,0,0,0
34.350229280,0,0,1,1,0,0,0,1
34.350235040,0,0,0,0,0,0,0,1
34.350251840,0,0,0,0,0,0,0,0
34.350256160,0,0,1,1,0,0,0,0
34.350279200,0,0,1,1,0,0,0,1
34.350284960,0,0,0,0,0,0,0,1
34.350301760,0,0,0,0,0,0,0,0
34.350306080,0,0,1,1,0,0,0,0
34.350329120,0,0,1,1,0,0,0,1
34.350334880,0,0,0,0,0,0,0,1
34.350351680,0,0,0,0,0,0,0,0
34.350356000,0,0,1,1,0,0,0,0
34.350379040,0,0,1,1,0,0,0,1
34.350384800,0,0,0,0,0,0,0,1
34.350401600,0,0,0,0,0,0,0,0
34.350405920,0,0,1,1,0,0,0,0
34.350428960,0,0,1,1,0,0,0,1
34.350434720,0,0,0,0,0,0,0,1
34.350451520,0,0,0,0,0,0,0,0
34.350455840,0,0,1,1,0,0,0,0
34.350478880,0,0,1,1,0,0,0,1
34.350484640,0,0,0,0,0,0,0,1
34.350501440,0,0,0,0,0,0,0,0
34.350505760,0,0,1,1,0,0,0,0
34.350528800,0,0,1,1,0,0,0,1
34.350534560,0,0,0,0,0,0,0,1
34.350551360,0,0,0,0,0,0,0,0
34.350555680,0,0,1,1,0,0,0,0
34.350578720,0,0,1,1,0,0,0,1
34.350584480,0,0,0,0,0,0,0,1
34.350601280,0,0,0,0,0,0,0,0
34.350605600,0,0,1,1,0,0,0,0
34.350628640,0,0,1,1,0,0,0,1
34.350634400,0,0,0,0,0,0,0,1
34.350651200,0,0,0,0,0,0,0,0
34.350655520,0,0,1,1,0,0,0,0
34.350678560,0,0,1,1,0,0,0,1
34.350684320,0,0,0,0,0,0,0,1
34.350701120,0,0,0,0,0,0,0,0
34.350705440,0,0,1,1,0,0,0,0
34.350728480,0,0,1,1,0,0,0,1
34.350734240,0,0,0,0,0,0,0,1
34.350751040,0,0,0,0,0,0,0,0
34.350755360,0,0,1,1,0,0,0,0
34.350778400,0,0,1,1,0,0,0,1
34.350784160,0,0,0,0,0,0,0,1
34.350800960,0,0,0,0,0,0,0,0
34.350805280,0,0,1,1,0,0,0,0
34.350828320,0,0,1,1,0,0,0,1
34.350834080,0,0,0,0,0,0,0,1
34.350850880,0,0,0,0,0,0,0,0
34.350855200,0,0,1,1,0,0,0,0
34.350878240,0,0,1,1,0,0,0,1
34.350884000,0,0,0,0,0,0,0,1
34.350900800,0,0,0,0,0,0,0,0
34.350905120,0,0,1,1,0,0,0,0
34.350928160,0,0,1,1,0,0,0,1
34.350933920,0,0,0,0,0,0,0,1
34.350950720,0,0,0,0,0,0,0,0
34.350955040,0,0,1,1,0,0,0,0
34.350978080,0,0,1,1,0,0,0,1
34.350983840,0,0,0,0,0,0,0,1
34.351000640,0,0,0,0,0,0,0,0
34.351004960,0,0,1,1,0,0,0,0
34.351027840,0,0,1,1,0,0,0,1
34.351033600,0,0,0,0,0,0,0,1
34.351050560,0,0,0,0,0,0,0,0
34.351054720,0,0,1,1,0,0,0,0
34.351077760,0,0,1,1,0,0,0,1
34.351083520,0,0,0,0,0,0,0,1
34.351100480,0,0,0,0,0,0,0,0
34.351104640,0,0,1,1,0,0,0,0
34.351127680,0,0,1,1,0,0,0,1
34.351133440,0,0,0,0,0,0,0,1
34.351150240,0,0,0,0,0,0,0,0
34.351154560,0,0,1,1,0,0,0,0
34.351177600,0,0,1,1,0,0,0,1
34.351183360,0,0,0,0,0,0,0,1
